table,block,architecture,algorithm,optimizer,scheme,voltage_amp,current_amp,model_seed,shuffle_seed,split_seed,G_min,G_max,epochs,T,K,planned_action,prelaunch_dependency,source_result_or_completion_record,template_or_parent_config,cell_id,original_planned_action,training_status,paper_status,official_test_status,collected_result,source_result_sha256,best_validation_accuracy_percent,final_validation_accuracy_percent,completed_epochs,source_evidence_class,source_target,future_target_and_job,source_commit,source_archive_sha256,official_test_read,last_checked
table3,T3_EP,conv2,EP,Adam,baseline,1,1,1,1,0,0.00001,0.0001,30,12,6,new_matched_baseline_EP,all_three_full_revised_seed0_pilots_frozen_guard_exact_smokes_budget_and_idle_target,results/paper-training-completion-20260911-v1/collected/akib_baseline_tk_conv2_ep_seed1_gmax1em4/000_T3_EP_conv2_baseline_gmax0.0001_seed1_2f48af2b/result.json,configs/conv/paper_baseline_tk_revision_20260913_v1/training/T3_EP_conv2_baseline_gmax0.0001_seed1.json,T3_EP_conv2_baseline_gmax0.0001_seed1,launch_new_bounded_ep,complete_collected_validated,revised_training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,baseline_tk_revision/bundles/T3_EP_conv2_baseline_gmax0.0001_seed1/result.json,c3e3b396cb44660a879d549bc3661c04b4afb86385c90503e525db2db353ddfb,85.36,85.04,30,ordinary_mnist_matched_baseline_tk_revision,akibscomputer,akibscomputer nohup151993 / worker152002 / GPU152036; sourcev11; 8h case limit,022098cfe6eb151dff3f7403d3f4b358709152b9,7b67ca417f714cab7c759bec122d94bf8ad32e10c1144a7d80414fcb4db17345,false,2026-09-14T09:59:31.012592+00:00
table3,T3_EP,conv2,EP,Adam,baseline,1,1,2,2,0,0.00001,0.0001,30,12,6,new_matched_baseline_EP,all_three_full_revised_seed0_pilots_frozen_guard_exact_smokes_budget_and_idle_target,results/paper-training-completion-20260911-v1/collected/nom_baseline_tk_conv2_ep_seed2_gmax1em4/000_T3_EP_conv2_baseline_gmax0.0001_seed2_3cb75fc6/result.json,configs/conv/paper_baseline_tk_revision_20260913_v1/training/T3_EP_conv2_baseline_gmax0.0001_seed2.json,T3_EP_conv2_baseline_gmax0.0001_seed2,launch_new_bounded_ep,complete_collected_validated,revised_training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,baseline_tk_revision/bundles/T3_EP_conv2_baseline_gmax0.0001_seed2/result.json,efecd03f8da561eb4749239a803e631a24c1b4db5a3c9ba828483642882b94e6,85.22,85.22,30,ordinary_mnist_matched_baseline_tk_revision,nom-cool-1,nom-cool-1 supervisor1526292 / worker1526301 / GPU1526318;8h cap;sourcev11,022098cfe6eb151dff3f7403d3f4b358709152b9,7b67ca417f714cab7c759bec122d94bf8ad32e10c1144a7d80414fcb4db17345,false,2026-09-14T12:25:31.767123+00:00
table3,T3_EP,conv2,EP,Adam,baseline,1,1,0,0,0,0.00001,0.0005,30,12,6,new_matched_baseline_EP,same_config_smoke_and_budget,results/paper-training-completion-20260911-v1/collected/akib_baseline_tk_conv2_ep_seed0_gmax5em4/000_T3_EP_conv2_baseline_gmax0.0005_seed0_5d49e1fa/result.json,configs/conv/paper_baseline_tk_revision_20260913_v1/training/T3_EP_conv2_baseline_gmax0.0005_seed0.json,T3_EP_conv2_baseline_gmax0.0005_seed0,launch_new_bounded_ep,complete_collected_validated,revised_training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,baseline_tk_revision/bundles/T3_EP_conv2_baseline_gmax0.0005_seed0/result.json,708cb8e1e83fd0fe048d6114ffc9807ac70286be9532570c6213a697e3288509,92.54,92.30000000000001,30,ordinary_mnist_matched_baseline_tk_revision,akibscomputer,akibscomputer: akib_baseline_tk_conv2_ep_seed0_gmax5em4; supervisor117906,022098cfe6eb151dff3f7403d3f4b358709152b9,58e4ea46a82ede3136e4d8e102a2a7fa37154391244ab7195ae160db904ccede,false,2026-09-14T05:09:44.903511+00:00
table3,T3_EP,conv2,EP,Adam,baseline,1,1,1,1,0,0.00001,0.0005,30,12,6,new_matched_baseline_EP,all_three_full_revised_seed0_pilots_frozen_guard_exact_smokes_budget_and_idle_target,results/paper-training-completion-20260911-v1/collected/akib_baseline_tk_conv2_ep_seed1_gmax5em4/000_T3_EP_conv2_baseline_gmax0.0005_seed1_87b558cf/result.json,configs/conv/paper_baseline_tk_revision_20260913_v1/training/T3_EP_conv2_baseline_gmax0.0005_seed1.json,T3_EP_conv2_baseline_gmax0.0005_seed1,launch_new_bounded_ep,complete_collected_validated,revised_training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,baseline_tk_revision/bundles/T3_EP_conv2_baseline_gmax0.0005_seed1/result.json,99b3b42b2bc73fda71191975717c52c2dad5675865fe4532cafcb99dc17834af,91.5,91.5,30,ordinary_mnist_matched_baseline_tk_revision,akibscomputer,akibscomputer supervisor156426 / worker156435 / GPU156469;8h cap;sourcev11,022098cfe6eb151dff3f7403d3f4b358709152b9,7b67ca417f714cab7c759bec122d94bf8ad32e10c1144a7d80414fcb4db17345,false,2026-09-14T12:25:31.767123+00:00
table3,T3_EP,conv2,EP,Adam,baseline,1,1,2,2,0,0.00001,0.0005,30,12,6,new_matched_baseline_EP,all_three_full_revised_seed0_pilots_frozen_guard_exact_smokes_budget_and_idle_target,,configs/conv/paper_baseline_tk_revision_20260913_v1/training/T3_EP_conv2_baseline_gmax0.0005_seed2.json,T3_EP_conv2_baseline_gmax0.0005_seed2,launch_new_bounded_ep,qualified_stable_pilot_group_pending_admission,revised_operating_point_training_pending,pending_contract_and_checkpoint_seal,,,,,,,,nom-cool-1: whole three-ceiling seed group; cases not admitted,,,false,2026-09-14T07:39:52.639Z
table3,T3_EP,conv2,EP,Adam,baseline,1,1,0,0,0,0.00001,0.001,30,12,6,new_matched_baseline_EP,same_config_smoke_and_budget,results/paper-training-completion-20260911-v1/collected/akib_baseline_tk_conv2_ep_seed0_gmax1em3/000_T3_EP_conv2_baseline_gmax0.001_seed0_7d6209d9/result.json,configs/conv/paper_baseline_tk_revision_20260913_v1/training/T3_EP_conv2_baseline_gmax0.001_seed0.json,T3_EP_conv2_baseline_gmax0.001_seed0,launch_new_bounded_ep,complete_collected_validated,revised_training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,baseline_tk_revision/bundles/T3_EP_conv2_baseline_gmax0.001_seed0/result.json,9f29cceb5564e2d7ea5ac840afc3501038bed6d3c50eff6ce8e09f75cdd5bd4d,93.92,93.54,30,ordinary_mnist_matched_baseline_tk_revision,akibscomputer,supervisor132993 / worker133002; single-case8h,022098cfe6eb151dff3f7403d3f4b358709152b9,58e4ea46a82ede3136e4d8e102a2a7fa37154391244ab7195ae160db904ccede,false,2026-09-14T07:27:37.144091+00:00
table3,T3_EP,conv2,EP,Adam,baseline,1,1,1,1,0,0.00001,0.001,30,12,6,new_matched_baseline_EP,all_three_full_revised_seed0_pilots_frozen_guard_exact_smokes_budget_and_idle_target,,configs/conv/paper_baseline_tk_revision_20260913_v1/training/T3_EP_conv2_baseline_gmax0.001_seed1.json,T3_EP_conv2_baseline_gmax0.001_seed1,launch_new_bounded_ep,qualified_stable_pilot_group_pending_admission,revised_operating_point_training_pending,pending_contract_and_checkpoint_seal,,,,,,,,akibscomputer: whole three-ceiling seed group; cases not admitted,,,false,2026-09-14T07:39:52.639Z
table3,T3_EP,conv2,EP,Adam,baseline,1,1,2,2,0,0.00001,0.001,30,12,6,new_matched_baseline_EP,all_three_full_revised_seed0_pilots_frozen_guard_exact_smokes_budget_and_idle_target,,configs/conv/paper_baseline_tk_revision_20260913_v1/training/T3_EP_conv2_baseline_gmax0.001_seed2.json,T3_EP_conv2_baseline_gmax0.001_seed2,launch_new_bounded_ep,qualified_stable_pilot_group_pending_admission,revised_operating_point_training_pending,pending_contract_and_checkpoint_seal,,,,,,,,nom-cool-1: whole three-ceiling seed group; cases not admitted,,,false,2026-09-14T07:39:52.639Z
table3,T3_EP,conv2,EP,Adam,ours,4,1,0,0,0,0.00001,0.0001,30,6,6,launch_new_bounded_ep,common_beta_qualified; local_semantic_smoke_passed; full_budget_reserved,results/paper-training-completion-20260911-v1/collected/jz_bounded_conv2_pilots/task_3/000_T3_EP_conv2_ours_gmax0.0001_seed0_c4339e0f/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/01_wmax_1em4_ours_adam.json,T3_EP_conv2_ours_gmax0.0001_seed0,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv2/ours/gmax_1em4/seed0/result.json,8da425b4d317788e8b6276a9fbc921819698c9e67be11bb4033fc2d69068dfaf,90.34,90.34,30,ordinary_mnist_training_completion,jean-zay,jean-zay: Slurm 2062259_3,022098cfe6eb151dff3f7403d3f4b358709152b9,2092876a731e2b85fc9c789f32c8c80e2f2157c9388303e6a805c4c259763c26,false,2026-09-13T07:28:51.357848+00:00
table3,T3_EP,conv2,EP,Adam,ours,4,1,1,1,0,0.00001,0.0001,30,6,6,launch_new_bounded_ep,qualified_common_beta; three_seed0_pilots_stable; exact_GPU_smokes_valid; full_24_GPU_hour_wave_reserved,results/paper-training-completion-20260911-v1/production/main_bounded_conv2_ours_ep_seed1/000_T3_EP_conv2_ours_gmax0.0001_seed1_d43a6601/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/01_wmax_1em4_ours_adam.json,T3_EP_conv2_ours_gmax0.0001_seed1,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv2/ours/gmax_1em4/seed1/result.json,41102e159082917c3a5773de7b62851d655ad367f1bde55f78166e0997932d80,90.2,89.86,30,ordinary_mnist_training_completion,main,main: tmux main/@8 worker527650,022098cfe6eb151dff3f7403d3f4b358709152b9,b48c5a22ab411264f2f105e807aa07552101b79c2a75be844155a12d374f97fb,false,2026-09-13T09:29:57.540302+00:00
table3,T3_EP,conv2,EP,Adam,ours,4,1,2,2,0,0.00001,0.0001,30,6,6,launch_new_bounded_ep,qualified_common_beta; three_seed0_pilots_stable; exact_GPU_smokes_valid; full_24_GPU_hour_wave_reserved,results/paper-training-completion-20260911-v1/collected/nomcool1_bounded_conv2_ours_ep_seed2/000_T3_EP_conv2_ours_gmax0.0001_seed2_839a30ed/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/01_wmax_1em4_ours_adam.json,T3_EP_conv2_ours_gmax0.0001_seed2,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv2/ours/gmax_1em4/seed2/result.json,7dea0729594e6549d1085a5103f5bb086f6016a79d1678e37a96b9792c570a1b,90.02,90.02,30,ordinary_mnist_training_completion,nom-cool-1,nom-cool-1: nohup1401752 worker1401760,022098cfe6eb151dff3f7403d3f4b358709152b9,b48c5a22ab411264f2f105e807aa07552101b79c2a75be844155a12d374f97fb,false,2026-09-13T09:22:47.593629+00:00
table3,T3_EP,conv2,EP,Adam,ours,4,1,0,0,0,0.00001,0.0005,30,6,6,launch_new_bounded_ep,common_beta_qualified; local_semantic_smoke_passed; full_budget_reserved,results/paper-training-completion-20260911-v1/collected/jz_bounded_conv2_pilots/task_4/000_T3_EP_conv2_ours_gmax0.0005_seed0_8aa0e269/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/04_wmax_5em4_ours_adam.json,T3_EP_conv2_ours_gmax0.0005_seed0,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv2/ours/gmax_5em4/seed0/result.json,eda0033a61aaaa3c5051674a5515c7f91a95b5e4068422b2a467be7dd4e543ce,96.58,96.58,30,ordinary_mnist_training_completion,jean-zay,jean-zay: Slurm 2062259_4,022098cfe6eb151dff3f7403d3f4b358709152b9,2092876a731e2b85fc9c789f32c8c80e2f2157c9388303e6a805c4c259763c26,false,2026-09-12T15:28:47.110995+00:00
table3,T3_EP,conv2,EP,Adam,ours,4,1,1,1,0,0.00001,0.0005,30,6,6,launch_new_bounded_ep,qualified_common_beta; three_seed0_pilots_stable; exact_GPU_smokes_valid; full_24_GPU_hour_wave_reserved,results/paper-training-completion-20260911-v1/production/main_bounded_conv2_ours_ep_seed1/000_T3_EP_conv2_ours_gmax0.0005_seed1_b985f5b1/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/04_wmax_5em4_ours_adam.json,T3_EP_conv2_ours_gmax0.0005_seed1,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv2/ours/gmax_5em4/seed1/result.json,c8c51314d9a7648896abe2eb354717edcc66b132b6bf3a4cbdbf099c411a72b2,96.39999999999999,96.32,30,ordinary_mnist_training_completion,main,main: tmux main/@8 worker527650,022098cfe6eb151dff3f7403d3f4b358709152b9,b48c5a22ab411264f2f105e807aa07552101b79c2a75be844155a12d374f97fb,false,2026-09-13T11:17:55.553318+00:00
table3,T3_EP,conv2,EP,Adam,ours,4,1,2,2,0,0.00001,0.0005,30,6,6,launch_new_bounded_ep,qualified_common_beta; three_seed0_pilots_stable; exact_GPU_smokes_valid; full_24_GPU_hour_wave_reserved,results/paper-training-completion-20260911-v1/collected/nomcool1_bounded_conv2_ours_ep_seed2/000_T3_EP_conv2_ours_gmax0.0005_seed2_278a8f3b/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/04_wmax_5em4_ours_adam.json,T3_EP_conv2_ours_gmax0.0005_seed2,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv2/ours/gmax_5em4/seed2/result.json,9a588a3bd9797743fd0bdaf9cbb396e65387c96a4730b3dbc37e5723ef94dedd,96.6,96.6,30,ordinary_mnist_training_completion,nom-cool-1,nom-cool-1: nohup1401752 worker1401760,022098cfe6eb151dff3f7403d3f4b358709152b9,b48c5a22ab411264f2f105e807aa07552101b79c2a75be844155a12d374f97fb,false,2026-09-13T11:04:59.762855+00:00
table3,T3_EP,conv2,EP,Adam,ours,4,1,0,0,0,0.00001,0.001,30,6,6,launch_new_bounded_ep,common_beta_qualified; local_semantic_smoke_passed; full_budget_reserved,results/paper-training-completion-20260911-v1/collected/jz_bounded_conv2_pilots/task_5/000_T3_EP_conv2_ours_gmax0.001_seed0_1aad7fdd/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/07_wmax_1em3_ours_adam.json,T3_EP_conv2_ours_gmax0.001_seed0,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv2/ours/gmax_1em3/seed0/result.json,d158d075d19e8a03833b57af2df48ee1f273a0345e8b7ac0dbbebe24ab9e4f26,97.2,97.08,30,ordinary_mnist_training_completion,jean-zay,jean-zay: Slurm 2062259_5,022098cfe6eb151dff3f7403d3f4b358709152b9,2092876a731e2b85fc9c789f32c8c80e2f2157c9388303e6a805c4c259763c26,false,2026-09-13T07:28:51.357848+00:00
table3,T3_EP,conv2,EP,Adam,ours,4,1,1,1,0,0.00001,0.001,30,6,6,launch_new_bounded_ep,qualified_common_beta; three_seed0_pilots_stable; exact_GPU_smokes_valid; full_24_GPU_hour_wave_reserved,results/paper-training-completion-20260911-v1/production/main_bounded_conv2_ours_ep_seed1/000_T3_EP_conv2_ours_gmax0.001_seed1_25ceef30/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/07_wmax_1em3_ours_adam.json,T3_EP_conv2_ours_gmax0.001_seed1,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv2/ours/gmax_1em3/seed1/result.json,94a2395ace7225a149949d2bb25bfd3588419c3885ef3f0ddc8acc488381f360,97.1,96.98,30,ordinary_mnist_training_completion,main,main: tmux main/@8 worker527650,022098cfe6eb151dff3f7403d3f4b358709152b9,b48c5a22ab411264f2f105e807aa07552101b79c2a75be844155a12d374f97fb,false,2026-09-13T13:04:55.714979+00:00
table3,T3_EP,conv2,EP,Adam,ours,4,1,2,2,0,0.00001,0.001,30,6,6,launch_new_bounded_ep,qualified_common_beta; three_seed0_pilots_stable; exact_GPU_smokes_valid; full_24_GPU_hour_wave_reserved,results/paper-training-completion-20260911-v1/collected/nomcool1_bounded_conv2_ours_ep_seed2/000_T3_EP_conv2_ours_gmax0.001_seed2_0fe15b92/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/07_wmax_1em3_ours_adam.json,T3_EP_conv2_ours_gmax0.001_seed2,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv2/ours/gmax_1em3/seed2/result.json,43797e6252cc17a934d55810a34af212d1ebc2e92c9231f02c714d232b6a1a3e,97.18,97.18,30,ordinary_mnist_training_completion,nom-cool-1,nom-cool-1: nohup1401752 worker1401760,022098cfe6eb151dff3f7403d3f4b358709152b9,b48c5a22ab411264f2f105e807aa07552101b79c2a75be844155a12d374f97fb,false,2026-09-13T12:47:14.542161+00:00
table3,T3_EP,conv2,EP,Adam,legacy,4,0.25,0,0,0,0.00001,0.0001,30,6,6,launch_new_bounded_ep,common_beta_qualified; local_semantic_smoke_passed; full_budget_reserved,results/paper-training-completion-20260911-v1/collected/jz_bounded_conv2_pilots/task_0/000_T3_EP_conv2_legacy_gmax0.0001_seed0_d4d35c43/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/02_wmax_1em4_legacy_adam.json,T3_EP_conv2_legacy_gmax0.0001_seed0,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv2/legacy/gmax_1em4/seed0/result.json,24ab8e625af95cd5ce28a75ef11accdbcd69430c75fe738f4b723ab32d6a66b0,95.67999999999999,95.67999999999999,30,ordinary_mnist_training_completion,jean-zay,jean-zay: Slurm 2062259_0,022098cfe6eb151dff3f7403d3f4b358709152b9,2092876a731e2b85fc9c789f32c8c80e2f2157c9388303e6a805c4c259763c26,false,2026-09-12T13:03:16.685830+00:00
table3,T3_EP,conv2,EP,Adam,legacy,4,0.25,1,1,0,0.00001,0.0001,30,6,6,launch_new_bounded_ep,qualified_common_beta; all_three_ceiling_seed0_pilots_stable; full_reservation_within_300_gpu_hours,results/paper-training-completion-20260911-v1/production/main_bounded_conv2_legacy_ep_seed1/000_T3_EP_conv2_legacy_gmax0.0001_seed1_91b3b36d/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/02_wmax_1em4_legacy_adam.json,T3_EP_conv2_legacy_gmax0.0001_seed1,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv2/legacy/gmax_1em4/seed1/result.json,56d565a35eb41ffa12692a44a3e5b01f7b64312ba2b84e372f5edb4dbf739182,95.42,95.3,30,ordinary_mnist_training_completion,main,"jean-zay: authorized qualified-group repetition, awaiting pilot and budget gates; no job",022098cfe6eb151dff3f7403d3f4b358709152b9,c3fc6d536df992b4a493c374cff3fec2f81dbf9888bf6d74c14cabbc9b23cbdf,false,2026-09-13T07:28:51.357848+00:00
table3,T3_EP,conv2,EP,Adam,legacy,4,0.25,2,2,0,0.00001,0.0001,30,6,6,launch_new_bounded_ep,qualified_common_beta; all_three_ceiling_seed0_pilots_stable; full_reservation_within_300_gpu_hours,results/paper-training-completion-20260911-v1/collected/nomcool1_bounded_conv2_legacy_ep_seed2/000_T3_EP_conv2_legacy_gmax0.0001_seed2_a276cded/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/02_wmax_1em4_legacy_adam.json,T3_EP_conv2_legacy_gmax0.0001_seed2,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv2/legacy/gmax_1em4/seed2/result.json,21efbbe30eb12429e895bfb24999a92391f95babdede7e18ea4e70b3043ba130,95.76,95.76,30,ordinary_mnist_training_completion,nom-cool-1,"jean-zay: authorized qualified-group repetition, awaiting pilot and budget gates; no job",022098cfe6eb151dff3f7403d3f4b358709152b9,c3fc6d536df992b4a493c374cff3fec2f81dbf9888bf6d74c14cabbc9b23cbdf,false,2026-09-13T07:28:51.357848+00:00
table3,T3_EP,conv2,EP,Adam,legacy,4,0.25,0,0,0,0.00001,0.0005,30,6,6,launch_new_bounded_ep,common_beta_qualified; local_semantic_smoke_passed; full_budget_reserved,results/paper-training-completion-20260911-v1/collected/jz_bounded_conv2_pilots/task_1/000_T3_EP_conv2_legacy_gmax0.0005_seed0_163ba448/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/05_wmax_5em4_legacy_adam.json,T3_EP_conv2_legacy_gmax0.0005_seed0,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv2/legacy/gmax_5em4/seed0/result.json,3e01e740a2e96ba7f54f03ade1b8ffb8a8ae4b4d9061892b0225d73b0d5a7a1b,97.6,97.6,30,ordinary_mnist_training_completion,jean-zay,jean-zay: Slurm 2062259_1,022098cfe6eb151dff3f7403d3f4b358709152b9,2092876a731e2b85fc9c789f32c8c80e2f2157c9388303e6a805c4c259763c26,false,2026-09-12T15:11:18.114392+00:00
table3,T3_EP,conv2,EP,Adam,legacy,4,0.25,1,1,0,0.00001,0.0005,30,6,6,launch_new_bounded_ep,qualified_common_beta; all_three_ceiling_seed0_pilots_stable; full_reservation_within_300_gpu_hours,results/paper-training-completion-20260911-v1/production/main_bounded_conv2_legacy_ep_seed1/000_T3_EP_conv2_legacy_gmax0.0005_seed1_1fce272f/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/05_wmax_5em4_legacy_adam.json,T3_EP_conv2_legacy_gmax0.0005_seed1,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv2/legacy/gmax_5em4/seed1/result.json,8ae5dd4ac266339ff1b32465e1a7040e0650eba19acac63e9c2c23ce6090a729,97.72,97.72,30,ordinary_mnist_training_completion,main,"jean-zay: authorized qualified-group repetition, awaiting pilot and budget gates; no job",022098cfe6eb151dff3f7403d3f4b358709152b9,c3fc6d536df992b4a493c374cff3fec2f81dbf9888bf6d74c14cabbc9b23cbdf,false,2026-09-13T07:28:51.357848+00:00
table3,T3_EP,conv2,EP,Adam,legacy,4,0.25,2,2,0,0.00001,0.0005,30,6,6,launch_new_bounded_ep,qualified_common_beta; all_three_ceiling_seed0_pilots_stable; full_reservation_within_300_gpu_hours,results/paper-training-completion-20260911-v1/collected/nomcool1_bounded_conv2_legacy_ep_seed2/000_T3_EP_conv2_legacy_gmax0.0005_seed2_6d1fd451/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/05_wmax_5em4_legacy_adam.json,T3_EP_conv2_legacy_gmax0.0005_seed2,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv2/legacy/gmax_5em4/seed2/result.json,f7cc2c3264d006f01b7844656028a00d77ffd43426fe7870502cde69067f60a2,97.76,97.76,30,ordinary_mnist_training_completion,nom-cool-1,"jean-zay: authorized qualified-group repetition, awaiting pilot and budget gates; no job",022098cfe6eb151dff3f7403d3f4b358709152b9,c3fc6d536df992b4a493c374cff3fec2f81dbf9888bf6d74c14cabbc9b23cbdf,false,2026-09-13T07:28:51.357848+00:00
table3,T3_EP,conv2,EP,Adam,legacy,4,0.25,0,0,0,0.00001,0.001,30,6,6,launch_new_bounded_ep,common_beta_qualified; local_semantic_smoke_passed; full_budget_reserved,results/paper-training-completion-20260911-v1/collected/jz_bounded_conv2_pilots/task_2/000_T3_EP_conv2_legacy_gmax0.001_seed0_20b9d406/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/08_wmax_1em3_legacy_adam.json,T3_EP_conv2_legacy_gmax0.001_seed0,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv2/legacy/gmax_1em3/seed0/result.json,1c9c6ac0b643524d9d6466c027228f93667c1c6a7cf643cba2b5acf614efcb3b,97.86,97.76,30,ordinary_mnist_training_completion,jean-zay,jean-zay: Slurm 2062259_2,022098cfe6eb151dff3f7403d3f4b358709152b9,2092876a731e2b85fc9c789f32c8c80e2f2157c9388303e6a805c4c259763c26,false,2026-09-12T15:15:42.890304+00:00
table3,T3_EP,conv2,EP,Adam,legacy,4,0.25,1,1,0,0.00001,0.001,30,6,6,launch_new_bounded_ep,qualified_common_beta; all_three_ceiling_seed0_pilots_stable; full_reservation_within_300_gpu_hours,results/paper-training-completion-20260911-v1/production/main_bounded_conv2_legacy_ep_seed1/000_T3_EP_conv2_legacy_gmax0.001_seed1_8732e0f6/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/08_wmax_1em3_legacy_adam.json,T3_EP_conv2_legacy_gmax0.001_seed1,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv2/legacy/gmax_1em3/seed1/result.json,f6224e2d89bd7eaf70e282581a5b5e4481a3c8d58290ea312796372ef2ce3576,97.8,97.8,30,ordinary_mnist_training_completion,main,"jean-zay: authorized qualified-group repetition, awaiting pilot and budget gates; no job",022098cfe6eb151dff3f7403d3f4b358709152b9,c3fc6d536df992b4a493c374cff3fec2f81dbf9888bf6d74c14cabbc9b23cbdf,false,2026-09-13T07:28:51.357848+00:00
